21.769042890519,62.773881498724,7040.354331,-0.823975,7.899170,182.768555,0.000000
21.769043561071,62.773853000253,7040.944882,-0.818481,7.899170,182.768555,0.000000
21.769044063985,62.773824669421,7041.535433,-0.818481,7.899170,182.768555,0.000000
21.769044734538,62.773796338588,7042.158793,-0.812988,7.899170,182.763062,0.000000
21.769045237452,62.773768007755,7042.749344,-0.812988,7.899170,182.763062,0.000000
21.769045908004,62.773739676923,7043.339895,-0.812988,7.899170,182.763062,0.000000
21.769046410918,62.773711346090,7043.963255,-0.807495,7.899170,182.763062,0.000000
21.769046913832,62.773683015257,7044.553806,-0.807495,7.899170,182.757568,0.000000
21.769047584385,62.773654684424,7045.144357,-0.807495,7.899170,182.757568,0.000000
21.769048087299,62.773626185954,7045.734908,-0.807495,7.899170,182.757568,0.000000
21.769048757851,62.773597855121,7046.358268,-0.802002,7.899170,182.757568,0.000000
21.769049260765,62.773569524288,7046.948819,-0.802002,7.899170,182.752075,0.000000
21.769049931318,62.773541193455,7047.539370,-0.802002,7.899170,182.752075,0.000000
21.769050434232,62.773512862623,7048.162730,-0.802002,7.899170,182.752075,0.000000
21.769051104784,62.773484531790,7048.753281,-0.802002,7.899170,182.752075,0.000000
21.769051607698,62.773456200957,7049.343832,-0.802002,7.899170,182.746582,0.000000
21.769052278250,62.773427870125,7049.934383,-0.802002,7.899170,182.746582,0.000000
21.769052781165,62.773399371654,7050.557743,-0.802002,7.899170,182.746582,0.000000
21.769053451717,62.773371040821,7051.148294,-0.802002,7.899170,182.746582,0.000000
21.769053954631,62.773342709988,7051.738845,-0.802002,7.899170,182.741089,0.000000
21.769054625183,62.773314379156,7052.329396,-0.802002,7.899170,182.741089,0.000000
21.769055295736,62.773286048323,7052.952756,-0.802002,7.899170,182.741089,0.000000
21.769055798650,62.773257717490,7053.543307,-0.807495,7.899170,182.741089,0.000000
21.769056469202,62.773229386657,7054.133858,-0.807495,7.899170,182.735596,0.000000
21.769056972116,62.773201055825,7054.724409,-0.807495,7.899170,182.735596,0.000000
21.769057642668,62.773172557354,7055.347769,-0.807495,7.899170,182.735596,0.000000
21.769058145583,62.773144226521,7055.938320,-0.807495,7.899170,182.735596,0.000000
21.769058816135,62.773115895689,7056.528871,-0.812988,7.899170,182.730103,0.000000
21.769059486687,62.773087564856,7057.119423,-0.812988,7.899170,182.730103,0.000000
21.769059989601,62.773059234023,7057.742782,-0.812988,7.899170,182.730103,0.000000
21.769060660154,62.773030903190,7058.333333,-0.812988,7.899170,182.730103,0.000000
21.769061330706,62.773002572358,7058.923885,-0.818481,7.899170,182.730103,0.000000
21.769061833620,62.772974073887,7059.514436,-0.818481,7.899170,182.724609,0.000000
21.769062504172,62.772945743054,7060.137795,-0.818481,7.899170,182.724609,0.000000
21.769063174725,62.772917412221,7060.728346,-0.823975,7.899170,182.724609,0.000000
21.769063677639,62.772889081389,7061.318898,-0.823975,7.899170,182.724609,0.000000
21.769064348191,62.772860750556,7061.909449,-0.823975,7.899170,182.719116,0.000000
21.769065018743,62.772832419723,7062.532808,-0.829468,7.899170,182.719116,0.000000
21.769065521657,62.772804088891,7063.123360,-0.829468,7.899170,182.719116,0.000000
21.769066192210,62.772775590420,7063.713911,-0.829468,7.899170,182.719116,0.000000
21.769066862762,62.772747259587,7064.304462,-0.834961,7.899170,182.719116,0.000000
21.769067365676,62.772718928754,7064.927822,-0.834961,7.899170,182.713623,0.000000
21.769068036228,62.772690597922,7065.518373,-0.834961,7.899170,182.713623,0.000000
21.769068706781,62.772662267089,7066.108924,-0.840454,7.899170,182.713623,0.000000
21.769069377333,62.772633936256,7066.699475,-0.840454,7.899170,182.713623,0.000000
21.769069880247,62.772605605423,7067.322835,-0.840454,7.899170,182.713623,0.000000
